business_id,rest_name,address,city,postal_code,latitude,longitude,rest_avg_stars,total_reviews,is_open,categories,review_id,user_id,review_stars,review_text
yP71_LfUPnGIRqA2g09RoQ,Lake Inez,"1471 Gerrard Street E, Toronto, ON M4L 2A1, Canada",Toronto,M4L 2A1,43.67234,-79.32064,4.5,94,True,"Bars, Asian Fusion",10-Dbi1xC76exmbbEz--wg,h6avhqoUdT207uoFT7OvVQ,5,Cute restaurant in leslieville! The dishes are creative with lots of vegetarian option. Large selection of wine. My favourite was the corn pudding and...
yP71_LfUPnGIRqA2g09RoQ,Lake Inez,"1471 Gerrard Street E, Toronto, ON M4L 2A1, Canada",Toronto,M4L 2A1,43.67234,-79.32064,4.5,94,True,"Bars, Asian Fusion",aMGRD0r2M0Wc2nc6NujzkA,dTeSvET2SR5LDF_J07wJAQ,5,"Came here for a date last summer (oops late review) and the interior is romantic, dimly lit, and great for a date. 

We tried various items on their menu. I..."
yP71_LfUPnGIRqA2g09RoQ,Lake Inez,"1471 Gerrard Street E, Toronto, ON M4L 2A1, Canada",Toronto,M4L 2A1,43.67234,-79.32064,4.5,94,True,"Bars, Asian Fusion",qrGWFUA3uedCoBrGDUPGbA,cQbDiKAdYL2FoIphQ1Wkog,5,"The food here was amazing! Came for a bday dinner and we were all so satisfied with the menu - dug in before having a chance to take photos!

Food here is..."
yP71_LfUPnGIRqA2g09RoQ,Lake Inez,"1471 Gerrard Street E, Toronto, ON M4L 2A1, Canada",Toronto,M4L 2A1,43.67234,-79.32064,4.5,94,True,"Bars, Asian Fusion",10-Dbi1xC76exmbbEz--wg,h6avhqoUdT207uoFT7OvVQ,5,Cute restaurant in leslieville! The dishes are creative with lots of vegetarian option. Large selection of wine. My favourite was the corn pudding and...
E8Fl1VudgnQzLQg5dAZz8Q,Beach Club,"1681 Lake Shore Boulevard E, Toronto, ON M4L 3W6, Canada",Toronto,M4L 3W6,43.6632065,-79.3100133,3.0,19,True,"Seafood, Breakfast & Brunch, Cocktail Bars",eDVDvHBvntSoCR7ipYPh6w,EOBch4aWk6yLyKjKCYtsPA,4,"This is a nice modern spot at Woodbine beach.  
They also have a second floor, we discovered, which is just as nice!  Comfortable seating and a cool..."
E8Fl1VudgnQzLQg5dAZz8Q,Beach Club,"1681 Lake Shore Boulevard E, Toronto, ON M4L 3W6, Canada",Toronto,M4L 3W6,43.6632065,-79.3100133,3.0,19,True,"Seafood, Breakfast & Brunch, Cocktail Bars",XlW0pbS1j414jsqmrxKmkQ,EnIJz6JaLgPE4JA8eyZjbA,1,"I logged on here to find that this place has 3 stars... which is a very low rating and now I understand why.

I spent the day at Woodbine beach with a..."
E8Fl1VudgnQzLQg5dAZz8Q,Beach Club,"1681 Lake Shore Boulevard E, Toronto, ON M4L 3W6, Canada",Toronto,M4L 3W6,43.6632065,-79.3100133,3.0,19,True,"Seafood, Breakfast & Brunch, Cocktail Bars",vvGu8XB0-Jq8hcZ7wwabSQ,Px-0mLbK504ZoDodnhIUgg,4,New beachside restaurant alert! A friend in the industry told me all about this new spot opening by the beaches and we had to try it out for a light lunch....
E8Fl1VudgnQzLQg5dAZz8Q,Beach Club,"1681 Lake Shore Boulevard E, Toronto, ON M4L 3W6, Canada",Toronto,M4L 3W6,43.6632065,-79.3100133,3.0,19,True,"Seafood, Breakfast & Brunch, Cocktail Bars",eDVDvHBvntSoCR7ipYPh6w,EOBch4aWk6yLyKjKCYtsPA,4,"This is a nice modern spot at Woodbine beach.  
They also have a second floor, we discovered, which is just as nice!  Comfortable seating and a cool..."
E8Fl1VudgnQzLQg5dAZz8Q,Beach Club,"1681 Lake Shore Boulevard E, Toronto, ON M4L 3W6, Canada",Toronto,M4L 3W6,43.6632065,-79.3100133,3.0,19,True,"Seafood, Breakfast & Brunch, Cocktail Bars",XlW0pbS1j414jsqmrxKmkQ,EnIJz6JaLgPE4JA8eyZjbA,1,"I logged on here to find that this place has 3 stars... which is a very low rating and now I understand why.

I spent the day at Woodbine beach with a..."
E8Fl1VudgnQzLQg5dAZz8Q,Beach Club,"1681 Lake Shore Boulevard E, Toronto, ON M4L 3W6, Canada",Toronto,M4L 3W6,43.6632065,-79.3100133,3.0,19,True,"Seafood, Breakfast & Brunch, Cocktail Bars",vvGu8XB0-Jq8hcZ7wwabSQ,Px-0mLbK504ZoDodnhIUgg,4,New beachside restaurant alert! A friend in the industry told me all about this new spot opening by the beaches and we had to try it out for a light lunch....
_FIJ1fCMlFAQ8uzxv6AIfg,Maru Japanese Bistro,"1402 Queen Street E, Toronto, ON M4L 1C7, Canada",Toronto,M4L 1C7,43.6647199602,-79.3242628277,4.0,17,True,"Japanese, Sushi Bars",w2FldI9AgR39RFr9ih4eWg,ArxKqfUIY0rNfpk6vEFkHg,4,"Pretty good Japanese restaurant that uses good quality ingredients. Service probably could be better, but the industry is facing a pretty bad shortage of..."
_FIJ1fCMlFAQ8uzxv6AIfg,Maru Japanese Bistro,"1402 Queen Street E, Toronto, ON M4L 1C7, Canada",Toronto,M4L 1C7,43.6647199602,-79.3242628277,4.0,17,True,"Japanese, Sushi Bars",RJkbh1OhVy_smNpaP69UCA,x2qBrsDf7X2a0NoruacrcA,3,"I appreciate the location, ambiance and the attention to detail each dish has however I feel like for what I paid for $80 for 3 appetizers and a 3oz sake,..."
_FIJ1fCMlFAQ8uzxv6AIfg,Maru Japanese Bistro,"1402 Queen Street E, Toronto, ON M4L 1C7, Canada",Toronto,M4L 1C7,43.6647199602,-79.3242628277,4.0,17,True,"Japanese, Sushi Bars",41lnealHRYBOwiULnNzRYQ,jN23uZ5dGePxpawoKl1cCg,5,"This is small, cute place for some sushi. The prices are reasonable and their lunch specials are great! We tried the karaage, a small salad, yam sushi and..."
_FIJ1fCMlFAQ8uzxv6AIfg,Maru Japanese Bistro,"1402 Queen Street E, Toronto, ON M4L 1C7, Canada",Toronto,M4L 1C7,43.6647199602,-79.3242628277,4.0,17,True,"Japanese, Sushi Bars",w2FldI9AgR39RFr9ih4eWg,ArxKqfUIY0rNfpk6vEFkHg,4,"Pretty good Japanese restaurant that uses good quality ingredients. Service probably could be better, but the industry is facing a pretty bad shortage of..."
_FIJ1fCMlFAQ8uzxv6AIfg,Maru Japanese Bistro,"1402 Queen Street E, Toronto, ON M4L 1C7, Canada",Toronto,M4L 1C7,43.6647199602,-79.3242628277,4.0,17,True,"Japanese, Sushi Bars",RJkbh1OhVy_smNpaP69UCA,x2qBrsDf7X2a0NoruacrcA,3,"I appreciate the location, ambiance and the attention to detail each dish has however I feel like for what I paid for $80 for 3 appetizers and a 3oz sake,..."
_FIJ1fCMlFAQ8uzxv6AIfg,Maru Japanese Bistro,"1402 Queen Street E, Toronto, ON M4L 1C7, Canada",Toronto,M4L 1C7,43.6647199602,-79.3242628277,4.0,17,True,"Japanese, Sushi Bars",41lnealHRYBOwiULnNzRYQ,jN23uZ5dGePxpawoKl1cCg,5,"This is small, cute place for some sushi. The prices are reasonable and their lunch specials are great! We tried the karaage, a small salad, yam sushi and..."
O-QzKFXawEOiJmonWgvKbQ,Le Conciliabule,"1300 Gerrard Street E, Toronto, ON M4L 1Y7, Canada",Toronto,M4L 1Y7,43.671365,-79.3272249,4.5,13,True,"Bakeries, Wine Bars, Bistros",JWuJBMSs_2THlGU4SnE9Lw,IMT8BbfOOqKeAqUBsq-CQg,4,"I have meant to come here for quite some time but never had a chance until now. Their open hours are a bit odd, close early afternoon (2 pm on Wed & Thurs,..."
O-QzKFXawEOiJmonWgvKbQ,Le Conciliabule,"1300 Gerrard Street E, Toronto, ON M4L 1Y7, Canada",Toronto,M4L 1Y7,43.671365,-79.3272249,4.5,13,True,"Bakeries, Wine Bars, Bistros",jp-8-JYgz3T7jvK-eH8fVg,KIFxgBbkArWlga6lP5lVtA,5,"Absolutely one of the best bakeries in the city - hands down, no questions asked. I love the pastries at this place, they are so full of butter, but at the..."
O-QzKFXawEOiJmonWgvKbQ,Le Conciliabule,"1300 Gerrard Street E, Toronto, ON M4L 1Y7, Canada",Toronto,M4L 1Y7,43.671365,-79.3272249,4.5,13,True,"Bakeries, Wine Bars, Bistros",kZXFogJtT8BEdyanRiBPdg,rLl5jjjUK1crVfzbXoQrTA,5,Love this place been to Le Conciliabule a handful of times for breakfast and always come out satisfed. The Croque Mr is amazing and as well as the Ham &...
O-QzKFXawEOiJmonWgvKbQ,Le Conciliabule,"1300 Gerrard Street E, Toronto, ON M4L 1Y7, Canada",Toronto,M4L 1Y7,43.671365,-79.3272249,4.5,13,True,"Bakeries, Wine Bars, Bistros",JWuJBMSs_2THlGU4SnE9Lw,IMT8BbfOOqKeAqUBsq-CQg,4,"I have meant to come here for quite some time but never had a chance until now. Their open hours are a bit odd, close early afternoon (2 pm on Wed & Thurs,..."
O-QzKFXawEOiJmonWgvKbQ,Le Conciliabule,"1300 Gerrard Street E, Toronto, ON M4L 1Y7, Canada",Toronto,M4L 1Y7,43.671365,-79.3272249,4.5,13,True,"Bakeries, Wine Bars, Bistros",jp-8-JYgz3T7jvK-eH8fVg,KIFxgBbkArWlga6lP5lVtA,5,"Absolutely one of the best bakeries in the city - hands down, no questions asked. I love the pastries at this place, they are so full of butter, but at the..."
O-QzKFXawEOiJmonWgvKbQ,Le Conciliabule,"1300 Gerrard Street E, Toronto, ON M4L 1Y7, Canada",Toronto,M4L 1Y7,43.671365,-79.3272249,4.5,13,True,"Bakeries, Wine Bars, Bistros",kZXFogJtT8BEdyanRiBPdg,rLl5jjjUK1crVfzbXoQrTA,5,Love this place been to Le Conciliabule a handful of times for breakfast and always come out satisfed. The Croque Mr is amazing and as well as the Ham &...
O-QzKFXawEOiJmonWgvKbQ,Le Conciliabule,"1300 Gerrard Street E, Toronto, ON M4L 1Y7, Canada",Toronto,M4L 1Y7,43.671365,-79.3272249,4.5,13,True,"Bakeries, Wine Bars, Bistros",JWuJBMSs_2THlGU4SnE9Lw,IMT8BbfOOqKeAqUBsq-CQg,4,"I have meant to come here for quite some time but never had a chance until now. Their open hours are a bit odd, close early afternoon (2 pm on Wed & Thurs,..."
O-QzKFXawEOiJmonWgvKbQ,Le Conciliabule,"1300 Gerrard Street E, Toronto, ON M4L 1Y7, Canada",Toronto,M4L 1Y7,43.671365,-79.3272249,4.5,13,True,"Bakeries, Wine Bars, Bistros",jp-8-JYgz3T7jvK-eH8fVg,KIFxgBbkArWlga6lP5lVtA,5,"Absolutely one of the best bakeries in the city - hands down, no questions asked. I love the pastries at this place, they are so full of butter, but at the..."
O-QzKFXawEOiJmonWgvKbQ,Le Conciliabule,"1300 Gerrard Street E, Toronto, ON M4L 1Y7, Canada",Toronto,M4L 1Y7,43.671365,-79.3272249,4.5,13,True,"Bakeries, Wine Bars, Bistros",kZXFogJtT8BEdyanRiBPdg,rLl5jjjUK1crVfzbXoQrTA,5,Love this place been to Le Conciliabule a handful of times for breakfast and always come out satisfed. The Croque Mr is amazing and as well as the Ham &...
iUDbA1Xm7hVh_sKCH4H3Vg,Black Pony,"1481 Gerrard Street E, Toronto, ON M4L 2A3, Canada",Toronto,M4L 2A3,43.67241,-79.3204,4.5,8,True,"Cafes, Bars",u_aPInLedAE7hNmWWTm7og,-ya_z1WUPStPwpAf_d8VOg,3,I came on a Saturday morning and 80% of the place was packed with toddlers and young children. Not exactly the kind of vibe I'm looking for to start the...
iUDbA1Xm7hVh_sKCH4H3Vg,Black Pony,"1481 Gerrard Street E, Toronto, ON M4L 2A3, Canada",Toronto,M4L 2A3,43.67241,-79.3204,4.5,8,True,"Cafes, Bars",DgxsX4WSuMAjlXSD8GQzFg,yHNTzlY1bXxHEts0jDfj5Q,5,"Julian(the cutie) brings a tasty Romanian russian,  Indian vibe that can be enjoyed over early morning caffeinated beverages or late into the night with..."
iUDbA1Xm7hVh_sKCH4H3Vg,Black Pony,"1481 Gerrard Street E, Toronto, ON M4L 2A3, Canada",Toronto,M4L 2A3,43.67241,-79.3204,4.5,8,True,"Cafes, Bars",FJdHZULAlZIaS9vSfamBQA,-2kCxY7_aw5hOz7fJnGMbQ,5,"Very cute spot. Great coffee, good selection of cocktails, pastries and food... Basically all my favourite things at one cozy spot. The coffee we had was..."
iUDbA1Xm7hVh_sKCH4H3Vg,Black Pony,"1481 Gerrard Street E, Toronto, ON M4L 2A3, Canada",Toronto,M4L 2A3,43.67241,-79.3204,4.5,8,True,"Cafes, Bars",u_aPInLedAE7hNmWWTm7og,-ya_z1WUPStPwpAf_d8VOg,3,I came on a Saturday morning and 80% of the place was packed with toddlers and young children. Not exactly the kind of vibe I'm looking for to start the...
iUDbA1Xm7hVh_sKCH4H3Vg,Black Pony,"1481 Gerrard Street E, Toronto, ON M4L 2A3, Canada",Toronto,M4L 2A3,43.67241,-79.3204,4.5,8,True,"Cafes, Bars",DgxsX4WSuMAjlXSD8GQzFg,yHNTzlY1bXxHEts0jDfj5Q,5,"Julian(the cutie) brings a tasty Romanian russian,  Indian vibe that can be enjoyed over early morning caffeinated beverages or late into the night with..."
iUDbA1Xm7hVh_sKCH4H3Vg,Black Pony,"1481 Gerrard Street E, Toronto, ON M4L 2A3, Canada",Toronto,M4L 2A3,43.67241,-79.3204,4.5,8,True,"Cafes, Bars",FJdHZULAlZIaS9vSfamBQA,-2kCxY7_aw5hOz7fJnGMbQ,5,"Very cute spot. Great coffee, good selection of cocktails, pastries and food... Basically all my favourite things at one cozy spot. The coffee we had was..."
0iTpgvz5XJzFAo253nIE0g,The Sidekick,"1374 Queen Street E, Toronto, ON M4L 1C9, Canada",Toronto,M4L 1C9,43.6645889,-79.3251114,4.5,31,True,Cafes,Fh6LRXzaHtpBZOdZ3dpOzQ,enUZXE2l5TL5rEVnPe2VFQ,5,"My wife and I wanted to visit this coffee/comic book shop for the longest time, and finally decided to do so on a lazy Sunday afternoon. We are so glad we..."
0iTpgvz5XJzFAo253nIE0g,The Sidekick,"1374 Queen Street E, Toronto, ON M4L 1C9, Canada",Toronto,M4L 1C9,43.6645889,-79.3251114,4.5,31,True,Cafes,RdcTPe3nkkvGG5Q8PK5Mnw,yDRw0UY7FhjDAs-q1bvRhg,5,"Every comic fan loves a comic book cafe! Seats about 20 people, Fast WiFi which tested at 167/22. There are a few electrical power outlets. Great place to..."
0iTpgvz5XJzFAo253nIE0g,The Sidekick,"1374 Queen Street E, Toronto, ON M4L 1C9, Canada",Toronto,M4L 1C9,43.6645889,-79.3251114,4.5,31,True,Cafes,lku2kY28-xxQmYVvLeV_QQ,O3pSxv1SyHpY4qi4Q16KzA,4,"I met my friend, Trish, this afternoon at The Sidekick.  It's a cozy spot.  In addition to being a coffee shop, it's also a comic book store.

I ordered a..."
NPHZkn1e-tSJAbo8Zm9rYw,Burrito Bandidos,"1614 Queen Street E, Toronto, ON M4L 1G4, Canada",Toronto,M4L 1G4,43.6665611,-79.3164215,3.5,58,True,Mexican,GyLSqUxvTHtIVpLKc-9IQg,RZ0l2pVm1UX-OucX9Dh60g,4,"This was my second time ordering from Burrito Bandidos and i'd like to cover both experiences as there were some notable differences. 

The first time i had..."
NPHZkn1e-tSJAbo8Zm9rYw,Burrito Bandidos,"1614 Queen Street E, Toronto, ON M4L 1G4, Canada",Toronto,M4L 1G4,43.6665611,-79.3164215,3.5,58,True,Mexican,SdUxKaG8EwQSIZ0TQWjQow,iRQ_YKpCBdaCwvc2X8_3NQ,3,"I decided a long time ago that burritos are one of my favorite foods, so if I'm near a burrito joint, I'll pop in and get something.

I happened to be in..."
NPHZkn1e-tSJAbo8Zm9rYw,Burrito Bandidos,"1614 Queen Street E, Toronto, ON M4L 1G4, Canada",Toronto,M4L 1G4,43.6665611,-79.3164215,3.5,58,True,Mexican,DStCnWhi2XHZbjm5CS0Hmg,KOHvhD69T7rlnK7zKO2wmA,4,I've been coming here for years and was always quite satisfied with my bean burrito - almost as good as burrito boyz. Service is always quick and friendly...
NPHZkn1e-tSJAbo8Zm9rYw,Burrito Bandidos,"1614 Queen Street E, Toronto, ON M4L 1G4, Canada",Toronto,M4L 1G4,43.6665611,-79.3164215,3.5,58,True,Mexican,GyLSqUxvTHtIVpLKc-9IQg,RZ0l2pVm1UX-OucX9Dh60g,4,"This was my second time ordering from Burrito Bandidos and i'd like to cover both experiences as there were some notable differences. 

The first time i had..."
NPHZkn1e-tSJAbo8Zm9rYw,Burrito Bandidos,"1614 Queen Street E, Toronto, ON M4L 1G4, Canada",Toronto,M4L 1G4,43.6665611,-79.3164215,3.5,58,True,Mexican,SdUxKaG8EwQSIZ0TQWjQow,iRQ_YKpCBdaCwvc2X8_3NQ,3,"I decided a long time ago that burritos are one of my favorite foods, so if I'm near a burrito joint, I'll pop in and get something.

I happened to be in..."
NPHZkn1e-tSJAbo8Zm9rYw,Burrito Bandidos,"1614 Queen Street E, Toronto, ON M4L 1G4, Canada",Toronto,M4L 1G4,43.6665611,-79.3164215,3.5,58,True,Mexican,DStCnWhi2XHZbjm5CS0Hmg,KOHvhD69T7rlnK7zKO2wmA,4,I've been coming here for years and was always quite satisfied with my bean burrito - almost as good as burrito boyz. Service is always quick and friendly...
TFpo3-XpYTdcz_LGjcHrdQ,Mattachioni,"1501 Gerrard St E, Toronto, ON M4L 2A4, Canada",Toronto,M4L 2A4,43.67264,-79.31973,4.5,5,True,"Grocery, Pizza, Sandwiches",SxNYxJqMkSF4bCDOIQeQMQ,IMT8BbfOOqKeAqUBsq-CQg,4,I've been into Sourdough bread these days and researching reputable places with good sourdough. I am glad to find this place on my way home from work!...
TFpo3-XpYTdcz_LGjcHrdQ,Mattachioni,"1501 Gerrard St E, Toronto, ON M4L 2A4, Canada",Toronto,M4L 2A4,43.67264,-79.31973,4.5,5,True,"Grocery, Pizza, Sandwiches",BWx-xWF6FWsxT7NhYnN-7g,cQbDiKAdYL2FoIphQ1Wkog,5,"I'm a regular here - and it's long due for a review! A gem in the east end - amazing pizzas, and even better service!

They have a great roster of pizzas..."
TFpo3-XpYTdcz_LGjcHrdQ,Mattachioni,"1501 Gerrard St E, Toronto, ON M4L 2A4, Canada",Toronto,M4L 2A4,43.67264,-79.31973,4.5,5,True,"Grocery, Pizza, Sandwiches",71siKEya8OKUNXHE_2hXgg,ckLCuABx8QSWcqcJr9FrNA,5,"My wife was determined to have some good pizza. And when she has that I-need-some-good-f'n- pizza look in her eye, well, not even sweet baby Jesus can stop..."
a-Mo7Ipu_c5y21mmg0-F7g,Agio,"1351 St Clair Avenue W, Toronto, ON M6E 1C5, Canada",Toronto,M6E 1C5,43.67599,-79.45066,4.5,189,True,Italian,jH48ylWxN_KtOPga6B24EA,RLFHvmOJ2h96Gacikb1-Cg,5,"Wonderful！I will never forget about the experience in this resturant in Toronto with my girlfriend, who becomes my wife now."
a-Mo7Ipu_c5y21mmg0-F7g,Agio,"1351 St Clair Avenue W, Toronto, ON M6E 1C5, Canada",Toronto,M6E 1C5,43.67599,-79.45066,4.5,189,True,Italian,UxxfaStHcibyOBdbkSumjw,yvipUjxrXPcKfoeZLz6bMw,4,"Agio is a seafood restaurant situated on St Clair Avenue, a bustling hub for Italian cuisine in Toronto. My cravings for seafood led me to venture to this..."
a-Mo7Ipu_c5y21mmg0-F7g,Agio,"1351 St Clair Avenue W, Toronto, ON M6E 1C5, Canada",Toronto,M6E 1C5,43.67599,-79.45066,4.5,189,True,Italian,bKn73F0I-Z7VgDDwjW27IA,5QkhcvE5fs2ICulnz-g3-A,5,The restaurant has a small unassuming storefront but serves amazing food. We had the seafood spaghetti with slightly spicy tomato sauce and clam linguine...
a-Mo7Ipu_c5y21mmg0-F7g,Agio,"1351 St Clair Avenue W, Toronto, ON M6E 1C5, Canada",Toronto,M6E 1C5,43.67599,-79.45066,4.5,189,True,Italian,jH48ylWxN_KtOPga6B24EA,RLFHvmOJ2h96Gacikb1-Cg,5,"Wonderful！I will never forget about the experience in this resturant in Toronto with my girlfriend, who becomes my wife now."
a-Mo7Ipu_c5y21mmg0-F7g,Agio,"1351 St Clair Avenue W, Toronto, ON M6E 1C5, Canada",Toronto,M6E 1C5,43.67599,-79.45066,4.5,189,True,Italian,UxxfaStHcibyOBdbkSumjw,yvipUjxrXPcKfoeZLz6bMw,4,"Agio is a seafood restaurant situated on St Clair Avenue, a bustling hub for Italian cuisine in Toronto. My cravings for seafood led me to venture to this..."
a-Mo7Ipu_c5y21mmg0-F7g,Agio,"1351 St Clair Avenue W, Toronto, ON M6E 1C5, Canada",Toronto,M6E 1C5,43.67599,-79.45066,4.5,189,True,Italian,bKn73F0I-Z7VgDDwjW27IA,5QkhcvE5fs2ICulnz-g3-A,5,The restaurant has a small unassuming storefront but serves amazing food. We had the seafood spaghetti with slightly spicy tomato sauce and clam linguine...
bDiWN4ervEwrwSAmpfHBMg,North Of Brooklyn,"229 Geary Avenue, Toronto, ON M6H 2C1, Canada",Toronto,M6H 2C1,43.6692272556,-79.4391633509,4.0,43,True,Pizza,TI1N6xA0ynqKTgGjgu4Adw,6FtJH963oO6QY8rS3Oul6w,5,Amazing pizza! One of the best in the city. If New York style pizza is your thing this is the place to be in Toronto.
bDiWN4ervEwrwSAmpfHBMg,North Of Brooklyn,"229 Geary Avenue, Toronto, ON M6H 2C1, Canada",Toronto,M6H 2C1,43.6692272556,-79.4391633509,4.0,43,True,Pizza,Jh0Cac5uLl8a0LOj-3PKHA,6MsHD7EbrjT6COvOeoBeUQ,5,"Thin crust pizza is bomb  one bite everybody knows the rules. A solid 8.4.
Little seating inside tho"
bDiWN4ervEwrwSAmpfHBMg,North Of Brooklyn,"229 Geary Avenue, Toronto, ON M6H 2C1, Canada",Toronto,M6H 2C1,43.6692272556,-79.4391633509,4.0,43,True,Pizza,DZXCBDNYuFAnj-xzEdtBfg,F1GI0M32PUaq3OIJkz75Nw,5,Pizza is my weakness. If I could I would eat pizza everyday! (I know that sounds absurd but I totally would!) I discovered NOB through a friend and really...
